# Reference      Predicted      Error          #atoms         
-62.63451       -62.68064       0.04613         11.00000       
-62.62900       -62.68064       0.05164         11.00000       
-63.49149       -62.68064       0.81085         11.00000       
-63.29354       -62.65301       0.64053         11.00000       
-63.25231       -62.66710       0.58521         11.00000       
-63.36918       -62.68064       0.68854         11.00000       
-63.13795       -62.68064       0.45731         11.00000       
-63.14343       -62.68064       0.46279         11.00000       
-63.27588       -62.68064       0.59524         11.00000       
-63.43327       -62.68064       0.75263         11.00000       
-63.28721       -62.68064       0.60658         11.00000       
-63.25197       -62.68064       0.57133         11.00000       
-63.22485       -62.68064       0.54421         11.00000       
-63.34431       -62.68064       0.66367         11.00000       
-63.23412       -62.68064       0.55348         11.00000       
-63.33060       -62.68064       0.64997         11.00000       
-63.27339       -62.67768       0.59571         11.00000       
-63.21688       -62.68064       0.53624         11.00000       
-63.33479       -62.68064       0.65416         11.00000       
-63.41576       -62.67871       0.73704         11.00000       
-63.41143       -62.67869       0.73274         11.00000       
-63.44799       -62.68064       0.76735         11.00000       
-63.42561       -62.68064       0.74497         11.00000       
-63.09740       -62.68064       0.41676         11.00000       
-63.12999       -62.68064       0.44935         11.00000       
-63.21020       -62.67038       0.53982         11.00000       
-63.24224       -62.68056       0.56167         11.00000       
-63.35409       -62.67932       0.67477         11.00000       
-63.22564       -62.68063       0.54501         11.00000       
-63.37747       -62.68007       0.69740         11.00000       
-63.39565       -62.68047       0.71518         11.00000       
-63.15081       -62.68058       0.47023         11.00000       
-63.30275       -62.68064       0.62211         11.00000       
-63.31812       -62.68064       0.63748         11.00000       
-63.36287       -62.68064       0.68223         11.00000       
-63.32376       -62.68064       0.64312         11.00000       
-63.31049       -62.68064       0.62986         11.00000       
-63.28604       -62.68064       0.60540         11.00000       
-63.27634       -62.68064       0.59570         11.00000       
-63.24596       -62.68064       0.56532         11.00000       
-63.32924       -62.68064       0.64860         11.00000       
-63.40184       -62.68064       0.72120         11.00000       
-63.33288       -62.68064       0.65225         11.00000       
-63.22578       -62.68064       0.54514         11.00000       
-63.39475       -62.68064       0.71411         11.00000       
-63.20207       -62.68064       0.52143         11.00000       
-63.36535       -62.68064       0.68471         11.00000       
-63.42084       -62.68064       0.74020         11.00000       
-63.22769       -62.68064       0.54705         11.00000       
-63.38218       -62.68064       0.70155         11.00000       
-63.31165       -62.68064       0.63101         11.00000       
-63.29753       -62.68064       0.61689         11.00000       
-63.34280       -62.68064       0.66216         11.00000       
-63.32423       -62.68064       0.64359         11.00000       
-63.36887       -62.68064       0.68823         11.00000       
-63.30318       -62.68064       0.62254         11.00000       
-63.35726       -62.68064       0.67662         11.00000       
-63.23390       -62.68064       0.55326         11.00000       
-63.24163       -62.68064       0.56099         11.00000       
-63.26706       -62.68064       0.58642         11.00000       
-63.25474       -62.68064       0.57410         11.00000       
-63.28275       -62.68064       0.60212         11.00000       
-63.23797       -62.68063       0.55734         11.00000       
-63.28213       -62.68064       0.60149         11.00000       
-63.30149       -62.68064       0.62085         11.00000       
-63.28245       -62.68064       0.60182         11.00000       
-63.20816       -62.68064       0.52753         11.00000       
-63.24911       -62.68064       0.56847         11.00000       
-63.29481       -62.67832       0.61649         11.00000       
-63.22958       -62.68064       0.54894         11.00000       
-63.24524       -62.67782       0.56742         11.00000       
-63.23504       -62.68064       0.55440         11.00000       
-63.26065       -62.67994       0.58071         11.00000       
-63.32474       -62.68064       0.64410         11.00000       
-63.38537       -62.68064       0.70473         11.00000       
-63.19713       -62.68064       0.51649         11.00000       
-63.37507       -62.68064       0.69443         11.00000       
-63.41319       -62.68064       0.73255         11.00000       
-63.24489       -62.68064       0.56425         11.00000       
-60.80090       -58.32898       2.47192         10.00000       
-63.19140       -62.68064       0.51077         11.00000       
-63.39746       -62.68064       0.71682         11.00000       
-63.34249       -62.68064       0.66185         11.00000       
-63.26717       -62.68064       0.58653         11.00000       
-60.87651       -58.36960       2.50691         10.00000       
-60.83629       -58.36960       2.46669         10.00000       
-60.34233       -58.35832       1.98401         10.00000       
-63.38560       -62.68064       0.70497         11.00000       
-60.97207       -58.34668       2.62539         10.00000       
-60.52265       -58.36960       2.15305         10.00000       
-60.93081       -58.36710       2.56371         10.00000       
-63.22021       -62.68064       0.53957         11.00000       
-60.83881       -58.36960       2.46921         10.00000       
-60.37741       -58.36960       2.00781         10.00000       
-60.81997       -58.35636       2.46361         10.00000       
-60.62096       -58.36776       2.25321         10.00000       
-60.79063       -58.36960       2.42103         10.00000       
-60.99833       -58.36960       2.62873         10.00000       
-61.07921       -58.36914       2.71007         10.00000       
-61.04988       -58.36960       2.68028         10.00000       
-60.91936       -58.36861       2.55075         10.00000       
-60.91521       -58.34880       2.56641         10.00000       
-61.14323       -58.36785       2.77538         10.00000       
-60.63693       -58.36960       2.26733         10.00000       
-60.44867       -58.36960       2.07907         10.00000       
-60.70026       -58.36960       2.33066         10.00000       
-60.52510       -58.36960       2.15550         10.00000       
-60.65660       -58.36960       2.28700         10.00000       
-60.64066       -58.36960       2.27106         10.00000       
-60.68879       -58.36960       2.31919         10.00000       
-60.76309       -58.36960       2.39349         10.00000       
-61.03653       -58.20235       2.83418         10.00000       
-60.93373       -58.08325       2.85048         10.00000       
-60.62814       -58.35764       2.27051         10.00000       
-60.92907       -58.36960       2.55947         10.00000       
-61.01330       -58.36960       2.64370         10.00000       
-60.40685       -58.36960       2.03725         10.00000       
-60.44589       -58.36960       2.07629         10.00000       
-60.29362       -58.33632       1.95730         10.00000       
-60.35313       -57.87485       2.47828         10.00000       
-60.83536       -58.36960       2.46576         10.00000       
-61.11789       -58.36960       2.74829         10.00000       
-60.57026       -58.36960       2.20066         10.00000       
-60.55420       -58.36960       2.18460         10.00000       
-60.99459       -58.36960       2.62499         10.00000       
-60.68965       -58.36960       2.32005         10.00000       
-61.19375       -58.36960       2.82416         10.00000       
-61.01956       -58.36960       2.64996         10.00000       
-60.67537       -58.11768       2.55769         10.00000       
-60.79490       -58.36952       2.42538         10.00000       
-60.85784       -58.36578       2.49206         10.00000       
-60.80367       -58.28401       2.51966         10.00000       
-60.62943       -58.36960       2.25983         10.00000       
-60.64432       -58.36765       2.27668         10.00000       
-60.40634       -58.36960       2.03674         10.00000       
-60.80045       -58.36960       2.43085         10.00000       
-61.00900       -58.36123       2.64776         10.00000       
-60.95935       -58.36627       2.59308         10.00000       
-60.71811       -58.24884       2.46927         10.00000       
-60.74108       -58.24998       2.49110         10.00000       
-61.07668       -58.36960       2.70708         10.00000       
-61.19102       -58.36960       2.82142         10.00000       
-60.60862       -58.36960       2.23902         10.00000       
-60.84828       -58.36960       2.47868         10.00000       
-60.70999       -58.36960       2.34039         10.00000       
-60.43780       -58.30101       2.13678         10.00000       
-61.11875       -58.36329       2.75546         10.00000       
-61.11299       -58.36744       2.74555         10.00000       
-60.58937       -58.33359       2.25578         10.00000       
-60.29274       -58.36960       1.92314         10.00000       
-61.12567       -58.36927       2.75640         10.00000       
-60.34640       -58.36960       1.97680         10.00000       
-60.38350       -58.36960       2.01390         10.00000       
-60.74797       -58.21908       2.52888         10.00000       
-60.51451       -58.36960       2.14491         10.00000       
-61.19607       -58.36960       2.82647         10.00000       
-61.07222       -58.36960       2.70262         10.00000       
-60.50439       -58.36960       2.13479         10.00000       
-60.85773       -58.34388       2.51385         10.00000       
-60.56830       -58.36960       2.19870         10.00000       
-60.97699       -58.29179       2.68520         10.00000       
-60.76959       -58.36960       2.39999         10.00000       
-61.03161       -58.36960       2.66201         10.00000       
-60.37245       -58.36960       2.00285         10.00000       
-60.65925       -58.36960       2.28965         10.00000       
-60.92552       -58.36960       2.55592         10.00000       
-60.91875       -58.36960       2.54915         10.00000       
-60.83848       -58.36903       2.46944         10.00000       
-60.76349       -58.27037       2.49312         10.00000       
-60.66021       -58.36960       2.29061         10.00000       
-60.82479       -58.36960       2.45519         10.00000       
-60.84064       -58.36960       2.47104         10.00000       
-60.55089       -58.36960       2.18129         10.00000       
-60.72334       -58.36960       2.35374         10.00000       
-60.50082       -58.36960       2.13122         10.00000       
-60.72193       -58.36690       2.35504         10.00000       
-60.73042       -58.36958       2.36084         10.00000       
-61.05388       -58.36942       2.68447         10.00000       
-60.69738       -58.36960       2.32778         10.00000       
-60.92222       -58.36955       2.55267         10.00000       
-60.62887       -58.36960       2.25927         10.00000       
-60.52418       -58.36960       2.15458         10.00000       
-60.68618       -58.36960       2.31658         10.00000       
-60.66749       -58.36960       2.29789         10.00000       
-60.65494       -58.36960       2.28534         10.00000       
-60.86246       -58.36960       2.49286         10.00000       
-61.00619       -58.36960       2.63659         10.00000       
-61.03953       -58.36960       2.66993         10.00000       
-60.84113       -58.36960       2.47153         10.00000       
-60.90771       -58.36960       2.53811         10.00000       
-60.49062       -58.31245       2.17817         10.00000       
-60.44989       -58.36960       2.08029         10.00000       
-60.40304       -58.36960       2.03344         10.00000       
-60.77255       -58.36960       2.40295         10.00000       
-60.78613       -58.35833       2.42780         10.00000       
-61.27357       -58.36960       2.90397         10.00000       
-60.66354       -58.36960       2.29394         10.00000       
-60.47182       -58.36960       2.10222         10.00000       
-60.87223       -58.34008       2.53215         10.00000       
-60.87319       -58.36960       2.50359         10.00000       
-60.83807       -58.36960       2.46847         10.00000       
-60.42539       -58.34617       2.07922         10.00000       
-60.75844       -58.36960       2.38884         10.00000       
-60.53180       -58.33330       2.19850         10.00000       
-60.55155       -58.36960       2.18195         10.00000       
-60.53084       -58.36960       2.16124         10.00000       
-60.59670       -58.36960       2.22710         10.00000       
-60.91584       -58.36960       2.54624         10.00000       
-60.84657       -58.36960       2.47697         10.00000       
-60.68674       -58.36960       2.31714         10.00000       
-60.81526       -58.36960       2.44566         10.00000       
-60.78757       -58.31825       2.46932         10.00000       
-60.76832       -58.36960       2.39872         10.00000       
-60.90734       -58.36923       2.53811         10.00000       
-60.84608       -58.33393       2.51215         10.00000       
-60.89818       -58.36960       2.52858         10.00000       
-61.04034       -58.36960       2.67075         10.00000       
-61.00936       -58.36960       2.63976         10.00000       
-60.67294       -58.36960       2.30334         10.00000       
-60.93279       -58.36960       2.56319         10.00000       
-60.52621       -58.36960       2.15661         10.00000       
-60.36006       -58.36960       1.99046         10.00000       
-60.73070       -58.36515       2.36555         10.00000       
-60.75523       -58.36917       2.38606         10.00000       
-60.94707       -58.36960       2.57747         10.00000       
-60.64989       -58.36960       2.28029         10.00000       
-60.61254       -58.36960       2.24294         10.00000       
-60.20024       -58.36960       1.83064         10.00000       
-60.78451       -58.36945       2.41506         10.00000       
-60.80817       -58.36960       2.43858         10.00000       
-60.77842       -58.36922       2.40920         10.00000       
-60.83434       -58.36960       2.46474         10.00000       
-60.75425       -58.36960       2.38465         10.00000       
-60.52698       -58.33596       2.19102         10.00000       
-60.49739       -58.32731       2.17008         10.00000       
-60.79885       -58.36960       2.42925         10.00000       
-60.73860       -58.36960       2.36900         10.00000       
-60.41947       -58.36960       2.04987         10.00000       
-60.44698       -58.31944       2.12755         10.00000       
-60.57785       -58.36960       2.20825         10.00000       
-60.50694       -58.36960       2.13734         10.00000       
-60.62850       -58.32559       2.30290         10.00000       
-60.84944       -58.36960       2.47984         10.00000       
-60.78035       -58.36960       2.41075         10.00000       
-60.98430       -58.36960       2.61470         10.00000       
-60.88549       -58.36960       2.51589         10.00000       
-60.79078       -58.29506       2.49572         10.00000       
-60.80013       -58.36960       2.43053         10.00000       
-60.61928       -58.36723       2.25205         10.00000       
-60.45500       -58.36960       2.08540         10.00000       
-98.18090       -94.53894       3.64196         16.00000       
-60.55092       -58.35559       2.19533         10.00000       
-60.67704       -58.35261       2.32443         10.00000       
-60.94870       -58.35820       2.59051         10.00000       
-60.85423       -58.36926       2.48497         10.00000       
-60.89562       -58.36960       2.52602         10.00000       
-60.61924       -58.36960       2.24964         10.00000       
-60.05728       -58.36960       1.68768         10.00000       
-60.62510       -58.36960       2.25550         10.00000       
-60.70582       -58.36960       2.33622         10.00000       
-60.59492       -58.36960       2.22532         10.00000       
-61.19253       -58.36960       2.82293         10.00000       
-60.81636       -58.36958       2.44678         10.00000       
-60.55463       -58.35794       2.19669         10.00000       
-100.26314      -99.40317       0.85997         18.00000       
-101.10196      -99.40317       1.69879         18.00000       
-101.73524      -99.40317       2.33207         18.00000       
-101.86245      -99.40317       2.45927         18.00000       
-101.96372      -99.40317       2.56054         18.00000       
-102.22613      -99.40166       2.82447         18.00000       
-102.16276      -99.40310       2.75967         18.00000       
-102.21985      -99.40189       2.81796         18.00000       
-102.28210      -99.39937       2.88273         18.00000       
-102.31291      -99.39821       2.91470         18.00000       
-102.32186      -99.39782       2.92404         18.00000       
-73.90775       -74.44079       0.53304         13.00000       
-74.10272       -74.44079       0.33806         13.00000       
-73.44844       -74.44079       0.99234         13.00000       
-73.62437       -74.44079       0.81642         13.00000       
-73.64177       -74.44079       0.79902         13.00000       
-73.53180       -74.44079       0.90899         13.00000       
-73.41047       -74.44057       1.03010         13.00000       
-73.37619       -74.44079       1.06459         13.00000       
-73.41908       -74.44079       1.02171         13.00000       
-102.39813      -99.39619       3.00194         18.00000       
-102.38000      -99.39625       2.98375         18.00000       
-73.46613       -74.44079       0.97465         13.00000       
-73.40914       -74.43558       1.02644         13.00000       
-73.41229       -74.44079       1.02849         13.00000       
-73.54230       -74.44079       0.89849         13.00000       
-73.49072       -74.43962       0.94890         13.00000       
-73.48516       -74.44079       0.95563         13.00000       
-73.47772       -74.44079       0.96307         13.00000       
-73.53383       -74.44078       0.90696         13.00000       
-73.55724       -74.44079       0.88355         13.00000       
-73.27661       -74.44079       1.16417         13.00000       
-73.47747       -74.44079       0.96332         13.00000       
-98.18082       -94.53894       3.64188         16.00000       
-97.60933       -94.53894       3.07039         16.00000       
-73.39325       -74.44079       1.04753         13.00000       
-73.40664       -74.44079       1.03414         13.00000       
-73.41704       -74.44079       1.02375         13.00000       
-73.48313       -74.44079       0.95765         13.00000       
-73.39459       -74.44079       1.04620         13.00000       
-73.29458       -74.43975       1.14517         13.00000       
-73.30240       -74.44036       1.13797         13.00000       
-73.30606       -74.44079       1.13473         13.00000       
-73.44279       -74.44079       0.99800         13.00000       
-73.45385       -74.44079       0.98694         13.00000       
-73.49992       -74.44079       0.94087         13.00000       
-73.35192       -74.44079       1.08887         13.00000       
-73.51736       -74.39358       0.87622         13.00000       
-73.36382       -74.44079       1.07697         13.00000       
-73.34415       -74.44079       1.09663         13.00000       
-73.48261       -74.44021       0.95760         13.00000       
-73.34367       -74.44078       1.09711         13.00000       
-73.35212       -74.44079       1.08867         13.00000       
-73.21018       -74.44079       1.23060         13.00000       
-73.41277       -74.44079       1.02802         13.00000       
-73.38318       -74.44079       1.05760         13.00000       
-97.48535       -94.53894       2.94641         16.00000       
-97.28925       -94.53894       2.75031         16.00000       
-97.37500       -94.53021       2.84479         16.00000       
-97.42901       -94.53894       2.89007         16.00000       
-97.35568       -94.53893       2.81675         16.00000       
-73.32959       -74.44079       1.11120         13.00000       
-97.43810       -94.53893       2.89916         16.00000       
-97.43405       -94.52984       2.90421         16.00000       
-97.45222       -94.53894       2.91328         16.00000       
-97.17659       -94.53894       2.63765         16.00000       
-97.39824       -94.53857       2.85967         16.00000       
-97.65595       -94.53894       3.11701         16.00000       
-97.66773       -94.53894       3.12879         16.00000       
-73.53930       -74.44079       0.90148         13.00000       
-97.74473       -94.53444       3.21029         16.00000       
-97.52620       -94.53894       2.98727         16.00000       
-97.55956       -94.53894       3.02062         16.00000       
-97.48219       -94.53894       2.94325         16.00000       
-73.45463       -74.44079       0.98616         13.00000       
-73.38644       -74.44079       1.05435         13.00000       
-97.40685       -94.53894       2.86791         16.00000       
-97.43177       -94.53894       2.89283         16.00000       
-97.41332       -94.53894       2.87439         16.00000       
-97.35865       -94.53894       2.81971         16.00000       
-97.37587       -94.53894       2.83694         16.00000       
-73.46548       -74.44079       0.97530         13.00000       
-73.64854       -74.44079       0.79225         13.00000       
-97.57339       -94.53894       3.03445         16.00000       
-73.30390       -74.43953       1.13563         13.00000       
-73.47984       -74.44079       0.96094         13.00000       
-73.38115       -74.44079       1.05963         13.00000       
-73.48128       -74.44079       0.95951         13.00000       
-73.51229       -74.44079       0.92849         13.00000       
-73.35375       -74.44079       1.08703         13.00000       
-73.44476       -74.44079       0.99603         13.00000       
-97.38444       -94.53894       2.84551         16.00000       
-73.49357       -74.44079       0.94721         13.00000       
-73.56880       -74.44079       0.87199         13.00000       
-73.35869       -74.35145       0.99276         13.00000       
-73.48415       -74.44005       0.95590         13.00000       
-73.23876       -74.44079       1.20203         13.00000       
-73.40557       -74.44079       1.03522         13.00000       
-73.46650       -74.44079       0.97429         13.00000       
-73.58676       -74.44079       0.85402         13.00000       
-73.52948       -74.44068       0.91120         13.00000       
-73.53896       -74.44079       0.90183         13.00000       
-73.48111       -74.44079       0.95967         13.00000       
-73.49926       -74.44000       0.94074         13.00000       
-73.71522       -74.44079       0.72557         13.00000       
-73.77058       -74.44079       0.67021         13.00000       
-73.70654       -74.44079       0.73425         13.00000       
-73.74805       -74.44079       0.69273         13.00000       
-73.73311       -74.44079       0.70767         13.00000       
-73.45009       -74.44079       0.99069         13.00000       
-73.43943       -74.44078       1.00135         13.00000       
-73.41030       -74.43796       1.02766         13.00000       
-73.35154       -74.43251       1.08096         13.00000       
-73.47398       -74.44027       0.96629         13.00000       
-73.55767       -74.44079       0.88311         13.00000       
-73.73753       -74.43954       0.70201         13.00000       
-73.43141       -74.44007       1.00866         13.00000       
-73.38364       -74.44061       1.05697         13.00000       
-73.41990       -74.44079       1.02089         13.00000       
-73.32166       -74.44024       1.11858         13.00000       
-73.39074       -74.43031       1.03957         13.00000       
-73.46368       -74.42972       0.96604         13.00000       
-73.39247       -74.44079       1.04832         13.00000       
-73.35054       -74.44079       1.09025         13.00000       
-73.36077       -74.44079       1.08002         13.00000       
-73.42956       -74.44079       1.01123         13.00000       
-73.46894       -74.44079       0.97185         13.00000       
-73.56192       -74.44079       0.87887         13.00000       
-73.22948       -74.44079       1.21131         13.00000       
-73.47623       -74.44079       0.96455         13.00000       
-73.56741       -74.44079       0.87337         13.00000       
-73.39449       -74.44079       1.04629         13.00000       
-73.58010       -74.44079       0.86069         13.00000       
# MSE = 1.18666E+01
# Maxerror = 1.15878E+01
